IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
sample_4545	0.00451048	0.00323931	-0.00159042	-0.000840934	0.00192375	0.01186	-0.015496	0.00402138	-0.0111542	0.00851735
sample_4546	0.0050506	0.00254647	0.00971843	0.00739596	-0.0189329	-0.00607266	0.0165034	-0.00809453	0.00136938	-0.00387313
sample_4547	-0.0265267	-0.00576608	0.0123985	-0.0142548	0.00366156	-0.00695058	-0.00527632	-0.0140156	0.0169635	0.020723
sample_4548	0.00648342	0.00818789	-0.00621072	-0.00072204	-0.0139051	-0.000320514	-0.0124647	-0.0019695	-0.0174927	-0.0125664
sample_4549	0.00155278	-0.00369976	-0.0112082	-0.00898284	-0.00318118	-0.0213343	-0.00882159	0.00564095	0.00959549	0.023866
sample_4550	-0.0181706	-0.0262791	0.000466129	-0.0119884	0.00285259	-0.00860413	-0.00591844	-0.00262757	-0.0041336	0.0152095
sample_4551	-0.0268029	-6.33789e-05	0.0144081	-0.00170588	-0.00744417	-0.00613628	0.0117263	-0.0131789	-0.00214791	-0.000688109
sample_4552	-0.00101346	-0.00247966	-0.0206288	0.0440528	-0.00477666	0.0024508	-0.0247595	0.000131557	-0.0383725	0.018189
sample_4553	-0.0146514	-0.000347497	-0.00998644	0.0162411	0.00564841	-0.0197479	0.00753491	-0.0313851	-0.00342246	-0.00736831
sample_4554	-0.00131522	0.0170544	0.00998331	-0.0159437	0.015932	-0.00811014	0.0164974	-0.0178342	0.00631685	-0.0162668
sample_4555	0.0258621	-0.000698792	-0.00760178	-0.0218104	-0.00743924	-0.000969628	0.00853482	-0.0138593	-0.0146497	-0.000348154
sample_4556	0.0179874	0.0250484	-2.43588e-05	0.00186687	-0.0148893	-0.034446	0.00529281	-0.0212562	0.00607988	0.0220506
sample_4557	-0.0124943	-0.014473	0.0085532	0.00843393	-0.0207118	0.00593378	-0.00211413	-0.00245484	-0.0214558	-0.0198196
sample_4558	-0.00749444	-0.00975879	-0.0178602	-0.0125932	-0.00141588	-0.00169328	-0.0117028	0.00758634	0.00234606	-0.0108911
sample_4559	-0.00364538	-0.0130688	0.00140546	0.00323188	-0.000531176	-0.00177197	-0.00238785	0.00989854	-0.000672207	0.0227848
sample_4560	0.00358787	-0.00694339	0.0268397	-0.0130488	0.0123672	-0.00175683	0.0150371	0.00157072	-0.0113999	0.00437422
sample_4561	-0.0022829	0.00453758	-0.00549677	0.00592061	-0.00677011	0.000112636	-0.0210019	-6.38914e-05	0.011285	-0.0178909
sample_4562	-0.0193487	0.00773807	-0.0157365	-0.0118344	0.00965363	-0.0104978	0.0295244	-0.00446537	-0.00789143	-0.00614187
sample_4563	0.015486	0.0043727	0.00987816	-0.00825765	0.00596694	-0.00245748	-0.00201056	0.00620644	0.01349	-0.000965432
sample_4564	0.0118036	-0.0263677	0.029404	-0.00357028	0.010257	0.011478	-0.00692432	0.00340429	0.00256469	-0.00322044
sample_4565	-0.00165796	0.00416297	-0.0109439	-0.027583	-0.00223791	0.0183743	-0.0107415	0.0129049	0.00858725	-0.0169369
sample_4566	-0.0120346	0.000493331	0.0056401	0.00140816	0.0147802	0.00686646	-0.0217768	-0.00287397	-0.00739118	0.0108352
sample_4567	0.00307218	0.00249206	0.00265505	0.000474525	0.00256329	-0.00377442	-0.0042978	-0.00911684	-0.0103506	0.0143834
sample_4568	0.0104169	0.00327229	0.00178645	0.0302926	-3.34845e-06	-0.00407626	0.000161528	0.0064238	-0.0140544	-0.0188584
sample_4569	-0.0292692	-0.00196161	0.00667988	0.0103497	-0.00225771	0.00131276	-0.00603063	0.00143755	0.0169401	-0.0184481
sample_4570	0.00310164	0.00529005	-0.00680628	-0.005659	0.00382874	0.0145263	-0.0344803	0.0011115	-0.00908369	0.00367557
sample_4571	-0.0210095	0.00690149	0.00488126	-0.00835347	-0.00674799	-0.0191103	0.000417519	0.004185	-0.0152552	-0.01413
sample_4572	0.0210246	0.00256047	0.00234464	-0.00277618	-0.00948466	-0.0139996	0.0141752	-0.0197587	-0.0233713	0.0341527
sample_4573	0.00855371	0.00155473	0.0053769	0.010626	-0.0120849	-0.0113356	-0.0101505	-0.00971609	0.0249532	0.000467385
sample_4574	0.0158091	-0.0236365	-0.00808904	-0.0251865	-0.00433871	0.00606952	-0.0255833	0.000549879	0.0113361	-0.00923479
sample_4575	-0.000649962	0.0148571	-0.00706035	-0.00119985	-0.0148961	0.019072	0.00648977	0.00798592	0.0114282	-0.00557017
sample_4576	0.00220429	-0.00138525	0.0124036	0.0114001	0.00556936	0.00573437	0.000772621	-0.00857216	0.0134879	0.0120608
sample_4577	0.0133855	0.00796054	-0.00409856	-2.621e-05	-0.00630817	-0.00876169	0.0218558	0.0024656	0.00380605	-0.0150763
sample_4578	0.00390065	0.00123329	0.0146544	0.0188798	0.0225032	0.00284709	0.0105675	0.00913564	-0.00726878	-0.0157059
sample_4579	0.00262054	0.00496114	0.00132994	0.00614753	-0.0297835	-0.00131523	-0.0139214	-0.0160582	0.00629288	0.00228248
sample_4580	0.0188826	-0.0187806	-0.0101372	0.0078753	0.0219537	-0.000867643	-0.00863221	0.0299814	-0.0177879	-0.00854565
sample_4581	-0.036661	-0.0276596	0.00351006	-0.0740313	0.00556149	-0.0220589	-0.0109078	-0.0292076	-0.108603	-0.0275063
sample_4582	0.00187319	0.00308061	0.00441174	-0.00351049	-0.017594	0.00953821	0.0102851	-0.00378553	0.00550649	-0.015628
sample_4583	-0.0131657	-0.00429303	0.00506624	-0.00408584	0.00140363	-0.0130953	0.00217001	0.00338724	0.00439252	-0.00150922
sample_4584	0.00535352	0.00564285	-0.00110486	0.0025386	-0.013765	-0.0122977	-0.0119106	0.0035657	-0.00472541	0.0138436
sample_4585	0.00695187	0.00234205	0.0104535	0.00467505	-0.0164691	-0.0136349	0.00405218	-0.00590142	0.00313638	-0.0290595
sample_4586	0.0030339	-0.00701112	-0.0424119	0.0232013	0.030361	0.00924305	-0.000450095	0.0195103	0.0267368	-0.0142078
sample_4587	0.0140972	0.0152241	0.00127523	-0.0171713	0.00784182	-0.0230241	0.00806016	-0.0223252	-0.00973235	0.00226002
sample_4588	-0.00183676	0.00870419	0.00216438	0.0115258	0.0300151	0.0297051	-0.0129474	0.00183636	-0.00476839	-0.00708132
sample_4589	-0.00298235	-0.000346478	7.98815e-05	-0.0100843	0.0149003	0.00886977	-0.00437931	-0.010742	-0.00951275	-0.0272725
sample_4590	0.00373842	-0.00271327	0.00337531	-0.00281799	0.0109005	-0.000471207	-0.00545256	0.0136687	-0.0110547	0.00961539
sample_4591	-0.00242385	-0.0276352	-0.00898051	0.000379407	0.0137322	-0.0133205	-0.0168724	-0.0273604	0.00686036	0.0195248
sample_4592	-0.0027772	-0.018646	-0.00162022	-0.00153659	0.0294897	-0.0121605	-0.00775962	0.000916492	-0.0140195	-0.0121
sample_4593	-0.0243946	0.0044863	0.00815759	0.0200998	1.92131e-05	-0.00247912	-0.00229733	0.0104132	0.00250129	0.0222143
sample_4594	-0.00975742	0.00175961	-0.0079919	-0.0067475	-0.00434447	-0.00377567	0.00149463	0.00072953	0.0121036	-0.0125913
sample_4595	-0.00557795	0.0100076	0.00371687	-0.00874477	-0.00715274	-0.0132013	0.000732595	-0.013035	-0.0175388	0.0180013
sample_4596	0.0129464	0.00331981	0.0103606	-0.00637001	-0.00395696	0.0136316	-0.00933473	0.0183965	-0.0120467	0.00340525
sample_4597	-0.0260567	0.00961643	-0.00388244	0.00267939	0.00250047	-0.0176964	-0.00240935	0.013145	0.00877904	-0.00582071
sample_4598	0.0112371	-0.00277512	0.00408339	-0.00552874	-0.0252402	-0.0039074	0.0229063	-0.0165228	0.0116278	-0.0164351
sample_4599	0.0261842	0.00636134	0.00427685	-0.00480064	0.0193127	-0.00349734	0.0104502	-0.0111966	0.0205049	-0.0217874
sample_4600	0.0131454	0.00369685	-0.0140871	0.00425915	-0.00360945	0.00566741	0.00897536	-0.0180786	-0.00741015	-0.0138848
sample_4601	-0.0440306	0.00765829	0.0116494	0.0189476	-0.0280159	-0.0128933	0.00953473	-0.0140574	-0.00493143	0.0242394
sample_4602	0.00540217	0.000748863	0.000329892	0.0189706	-0.00810017	0.0119228	0.0205976	-0.00157727	0.00339497	0.00829229
sample_4603	-0.00319598	0.00315389	0.00851365	0.00262132	0.0114104	-0.00113943	-0.00112668	-0.0257876	-0.022674	0.00532728
sample_4604	0.0243929	0.00768394	-0.00706281	-0.0136793	-0.0102325	0.00148325	0.006741	0.0121839	-0.00311433	0.00584493
sample_4605	0.022414	0.0182291	0.0376192	-0.0216433	0.0169774	0.0166636	-0.00324717	-0.0375178	0.0313658	0.0262441
sample_4606	-0.00471108	-0.03101	0.0156376	-0.00730561	0.00452039	-0.00872844	0.0251806	0.0188757	0.0244631	-0.00458881
sample_4607	-0.0134392	0.0222607	0.00060188	-0.00498414	-0.00799344	-0.00158594	-0.00617042	-0.0153882	0.00348268	-0.00366162
sample_4608	0.00202871	0.0120246	0.00406606	0.00638044	-0.000902724	-0.00496299	0.00685214	0.00296898	-0.0182092	-0.0108074
sample_4609	-0.00836816	-0.00240619	-0.000475618	0.00336347	-0.00476908	0.00576112	0.00966622	0.0180992	-0.00636873	0.0186808
sample_4610	-0.00123983	0.00721241	-0.00573404	-0.0051968	0.00119785	0.000634243	0.0144109	0.00440352	0.00766134	-0.0174383
sample_4611	-0.015849	0.0077917	-0.01709	-0.0160305	0.0171661	-0.00892229	-0.0252264	0.00448665	-0.0112066	-0.018344
sample_4612	-0.003846	-0.00293334	-0.00138837	-0.0184887	-0.00813932	0.00425138	0.00613713	-0.00226399	-0.00231164	-0.0109275
sample_4613	-0.0118551	0.00770171	0.00632455	-0.011468	-0.0191036	-0.00642946	0.0262814	0.00665823	-0.0119405	0.0109468
sample_4614	-0.00170402	0.0418087	-0.00840647	-0.00245563	-0.0220985	0.0354715	-0.00759037	0.00158365	-0.0326706	-0.00268855
sample_4615	-0.0150635	0.0017222	0.00610898	0.0100213	0.000751647	-0.0190018	0.00453986	-0.00399186	0.0247186	0.0151693
sample_4616	-0.00711297	-0.0219084	0.00149826	-0.0161226	0.0168826	0.0053087	0.0132294	0.00507781	0.0105635	-0.0290118
sample_4617	-0.0290535	-0.0237881	0.00977294	0.00091909	-0.00390477	-0.0145353	0.010174	0.00470579	0.0347022	-0.00319549
sample_4618	0.000598631	0.0183324	-0.00675844	-3.71389e-05	0.0169377	0.0142895	-0.0026147	-0.0160256	0.0229125	0.021816
sample_4619	-0.00533065	-0.0117382	0.00572848	-0.0234264	-0.00693215	0.0026899	-0.00549376	0.0167538	-0.0106237	-0.031799
sample_4620	0.0151041	-0.0107988	-0.0167872	0.00276858	-0.00800168	0.0234858	-0.010442	0.00311395	-0.00400386	-0.00128532
sample_4621	-0.00479402	0.0141552	0.00236415	0.0165074	-0.0027319	-0.00874958	-0.000150797	-0.000340348	0.0230244	-0.0116019
sample_4622	-0.0278249	0.00719237	0.00472191	0.0232231	0.0161723	0.014854	0.0174141	-0.00683618	-0.030413	0.0103422
sample_4623	0.00890451	-0.00454208	-0.00569396	0.00850926	0.00445265	-0.0139014	0.00253817	-0.00809606	0.0122883	-0.0333202
sample_4624	-0.00527501	-0.00991686	-0.00614201	0.00928458	0.0143649	0.0131064	0.036966	-0.00945464	-0.00622792	-0.0118992
sample_4625	0.00223201	0.000438889	0.0220326	0.00561621	0.0059772	-0.0330867	-0.00245539	0.0164914	0.0261653	-0.00929035
sample_4626	0.0143697	0.0121935	-0.013422	-0.0231149	0.000675745	0.0160688	0.0176448	0.013903	0.022675	0.026287
sample_4627	-0.00325343	-0.0054027	0.0142262	0.0131317	0.00297856	0.00426466	0.00371652	0.00416988	0.00332729	0.00855603
sample_4628	-0.000385244	0.0067421	-0.0241001	-0.032118	-0.0124675	-0.0081903	-0.00697082	0.027193	-0.0085459	-0.000370586
sample_4629	-0.0146933	-0.00505795	0.0083067	0.00953343	0.00416047	-0.00595663	-0.0133026	0.00263984	0.00192419	-0.0101847
sample_4630	-0.00294409	0.0175721	0.00282746	0.0126965	-0.00497382	-0.00163895	-0.00725238	-0.0135621	-0.0178595	0.00359339
sample_4631	0.00602105	-0.0106665	-0.00752616	-0.0097093	-0.0110121	-0.00732833	0.0125327	-0.00555288	0.00850834	0.0120353
sample_4632	-0.00401462	0.0031682	-0.0055733	0.000451993	-0.0363171	-0.0135337	0.0173343	-0.0215387	0.0029216	-0.0240812
sample_4633	0.0257684	0.0051545	0.00391017	-0.0283059	-0.00565895	-0.00273068	-0.00383403	0.0352569	0.0128325	-0.0109418
sample_4634	0.00679719	-0.0225941	0.0281209	-0.00190455	0.00372685	0.0140958	0.00704055	0.0158026	-0.0291447	-0.000254586
sample_4635	-0.0106155	-0.0053105	-0.00529638	0.0120386	-0.0130098	-0.0133369	-0.00320623	0.00576696	0.0222261	0.0107349
sample_4636	0.0212097	-0.00528761	0.00377552	-0.0177164	0.00871634	0.0128439	-0.012006	0.0126328	0.00577232	0.034325
sample_4637	0.00489914	-0.00241705	0.000640756	-0.00462619	-0.0148781	0.00350549	0.0162838	0.000282102	0.000934987	0.0218842
sample_4638	-0.0256153	0.033709	-0.0331921	0.0071608	-0.00606099	-0.019518	-0.0197966	0.00378246	0.0109797	0.0196342
sample_4639	-0.0136077	0.010188	0.00416576	-0.00661349	-0.00868983	0.00851135	0.00346751	0.014969	0.012912	0.0143749
sample_4640	0.0170877	-0.0108102	0.0103677	-0.0090006	-0.00379404	-0.00863665	0.0096042	-0.00291865	-0.00199718	-0.00537386
sample_4641	-0.029077	0.00639004	-0.00352249	-0.0203315	0.00203937	-0.00532566	0.00106872	-0.000144124	0.0112014	-0.000462073
sample_4642	0.0145272	-0.0111174	0.00458702	0.0199174	-0.00702317	-0.0081152	0.00609112	-0.00182312	0.0149483	0.00815224
sample_4643	0.00433304	0.00638621	-0.00420463	-0.0039671	-0.00515394	0.00342226	0.0063041	0.000391955	0.0133248	-0.00244844
sample_4644	-0.0166772	0.012547	0.00642561	-0.00107045	0.000825401	-0.0215491	0.0181559	-0.0289435	-0.00218503	-0.0164276
sample_4645	0.00537694	-0.000448661	0.00797996	-0.00974077	-0.0097891	0.0230634	0.00325741	-0.0157181	0.0281911	-0.00529964
sample_4646	0.012946	-0.0101257	-0.0163828	-0.0126485	-0.0117573	-0.00538986	0.00121721	-0.00744538	-0.0194639	0.00663427
sample_4647	-0.0292846	-0.0197423	-0.0135661	-0.0117636	0.00887194	-0.0129317	0.00448041	0.0217648	-0.00311216	0.00297235
sample_4648	-0.000246587	-0.0123352	0.0020712	0.00929317	-0.0172575	-0.00615454	0.0158935	0.0198477	0.00480614	0.0121623
sample_4649	0.0151078	-0.0137747	-0.007875	0.00132701	-0.0181523	0.015669	0.00161627	0.00838824	-0.0251298	0.0150644
sample_4650	-0.00563602	-0.00556192	-0.00525958	0.00459816	-0.0115852	0.00297138	-0.00677523	-0.00557125	0.0143173	-0.00417354
sample_4651	0.0121261	0.0109687	-0.00673593	0.0051117	-0.0116323	-0.00826173	-0.0162554	-0.000290147	0.0123639	-0.0071405
sample_4652	-0.00473967	0.00524374	-0.0062244	0.00800132	-0.0239187	0.00315951	0.000592434	0.012793	0.014407	-0.00136402
sample_4653	0.00581047	-0.00917912	0.00267652	-0.0170429	-0.0111543	-0.0223796	0.0190564	0.0163445	0.000195263	0.00182156
sample_4654	-0.0233572	-0.00667502	0.00310545	0.0158524	-0.0181907	-0.0034407	-0.0176275	0.00366905	-0.00267901	-0.0134063
sample_4655	-0.00274898	0.00382561	0.00100337	-0.0119913	0.00624139	0.00460936	-0.00399927	0.0114534	0.000248235	0.00721109
sample_4656	0.0101649	-0.00500806	-0.00662279	-0.00183403	0.0133967	-0.00290363	-0.00898728	0.00760302	-0.0038471	-0.0190018
sample_4657	-0.00297522	0.00143702	0.00194945	-0.00240647	-0.0149865	-0.0203621	-0.0108768	-0.0040174	0.00947651	0.00226904
sample_4658	0.00645828	0.00133705	0.00294022	-0.00403281	0.0194913	0.0135559	-0.0274012	0.0124785	-0.0135597	-0.00900458
sample_4659	-0.0040296	0.000315877	-0.010076	-0.00670297	0.0122066	0.00594915	0.00648774	-0.0127889	0.00203035	0.00759616
sample_4660	0.00725133	-0.0104208	0.00206001	-0.0148669	0.0136808	0.00570265	0.00356965	-0.00310269	0.0161269	-0.00969231
sample_4661	-0.000624442	0.0202708	0.0141084	-0.00239934	-0.00219958	0.000947824	0.0198447	0.000906517	-0.00918256	0.0190919
sample_4662	-0.0021731	-0.00169409	-0.00543584	-0.0163219	-0.00553111	-0.0033931	0.00765203	0.0143602	-0.00300138	0.0190157
sample_4663	0.00597837	0.0129367	0.00592384	0.00309914	0.00969733	-0.00508486	-0.00296928	-0.00622491	-0.0127832	0.00855308
sample_4664	-0.0110767	0.00964933	0.000669485	0.00441163	0.00909585	0.000197828	0.00696999	-0.0107277	-0.00739892	0.00610655
sample_4665	-0.00608694	-0.0128697	-0.0250595	-0.00378827	0.000821234	0.00333739	0.00724488	-0.000140298	-0.00424915	-0.00159848
sample_4666	0.0175667	-0.00928341	-0.00604463	-0.0114182	-0.00199492	-0.0151768	0.0112249	0.00303453	-0.00503637	0.00385215
sample_4667	0.0113032	-0.0121366	0.00538932	-0.0154454	-0.0110258	-0.00514394	0.000889189	0.00699053	0.0140359	0.00840662
sample_4668	-0.00588818	-0.00437977	0.0135725	0.000214798	-0.00631146	-0.0083881	-0.0123179	0.0148381	0.010499	0.0121218
sample_4669	0.00301804	-0.00113594	0.026236	0.0231882	0.0469557	0.0091056	-0.0559704	-0.0191568	0.0069864	-0.0184885
sample_4670	-0.00311402	-0.0119108	0.0164378	0.0103328	0.0121575	-0.0272384	0.0096232	-0.00122061	-0.020725	0.00865995
sample_4671	-0.0184338	0.0222915	-0.00337923	-0.0230391	0.0123199	0.0295421	-0.0235565	-0.00622721	-0.0257091	0.00169217
sample_4672	-0.0035493	0.00516623	-0.00641854	-0.0111206	0.0163244	0.0202818	0.00432823	0.00736532	0.00813297	0.0123391
sample_4673	-0.0262132	-0.0130668	-0.0169393	-0.0073665	0.0165645	-0.0206939	0.00229612	0.000518447	0.00735484	-0.00647339
sample_4674	-0.00890033	0.00454809	-0.0126426	-0.0114394	0.0130725	0.00690024	-0.010878	0.0217469	0.0176233	0.00106208
sample_4675	-0.00607555	0.0109799	-0.00195221	-0.0227785	-0.00241634	-0.0167796	0.00808576	-0.00806992	-0.00995504	0.00482195
sample_4676	-0.0273855	-0.00408815	-0.00269766	0.0105429	0.012097	0.00424959	0.0140441	0.00215882	0.00141913	-0.0125405
sample_4677	-0.0108989	0.00991616	0.00429477	0.00353431	-0.000221426	0.00478311	0.00215974	0.00200831	0.000163512	-0.00433993
sample_4678	-0.0163049	-0.0172514	0.011	-0.00134046	-0.0114956	0.0296674	0.0142242	-0.00431052	-0.0174553	-0.0177867
sample_4679	0.0214144	-0.0127889	0.0038367	-0.00502552	0.00403382	0.0057627	-0.00421642	0.00614402	-0.00946665	0.0105613
sample_4680	0.00180738	0.0118536	-0.0025608	0.00490238	0.000791843	0.00749327	-0.0147607	0.000100823	0.0108491	-0.000559435
sample_4681	0.0109964	0.00376508	0.0193169	0.00671502	0.0162946	-0.0319688	-0.0227406	-0.00225603	-0.0443701	-0.00725697
sample_4682	-0.0102419	0.0312779	-0.0127066	-0.00400522	0.00210337	0.00845097	-0.012905	-0.00834668	-0.0165281	-0.0153218
sample_4683	-0.0165806	0.011003	0.0056175	-0.00397239	0.0143639	-0.0152812	0.00716843	0.00225699	-0.00972469	-0.00790756
sample_4684	0.00850776	0.00395561	-0.00292204	0.00342064	0.0052885	-0.00267707	-0.0161951	-0.0159537	-0.00541198	0.00906109
sample_4685	0.0153209	0.000949463	0.0155348	-0.0289957	-0.0036661	-0.00490667	0.0191036	-0.015055	0.0028082	0.0136138
sample_4686	0.0143114	-0.00313847	0.0076338	-0.000135919	-0.00349797	-0.0155791	-0.019687	-0.00881117	0.0106984	-0.00641943
sample_4687	-0.0150341	0.0279368	0.0050958	-0.0240961	-0.0242356	-0.0180675	-0.00402864	0.00708222	-0.0260277	0.0242102
sample_4688	-0.00883291	0.00273259	0.00281549	0.00754182	-0.0106838	0.0134768	-0.00429371	0.000581677	-0.0109983	0.00946848
sample_4689	-0.0010415	0.00673769	0.0043384	0.0169794	-0.00923796	-0.0170885	-0.0177513	-0.00685543	-0.00404146	0.00428315
sample_4690	0.00619997	0.033414	-0.00534714	-0.0171692	0.0272323	0.00549895	-0.0111438	-0.00414493	-0.0021026	0.00499504
sample_4691	0.00208827	-0.00743302	0.00672382	-0.000347307	0.0088614	0.0120077	0.0137092	-0.0206879	-0.00618124	0.0102677
sample_4692	-0.00810331	-0.000848055	-0.00934673	0.013258	0.00477848	-0.00102334	-0.000491716	0.00649909	0.0024281	0.00718407
sample_4693	9.38448e-05	-0.0161138	0.000856257	0.0385871	-0.0156278	0.00113161	-0.00539852	-0.00381976	-0.00708336	0.00374885
sample_4694	-0.0109221	0.00561284	0.0180149	0.024675	-0.00875026	-0.0139201	0.0122457	-0.00238866	-0.011372	-0.00146037
sample_4695	0.00562371	0.0350131	0.00695483	-0.00430255	-0.041811	-0.00471151	0.012391	-0.00689333	-0.00929583	-0.0101938
sample_4696	-0.00282621	-0.00632402	0.00515332	-0.00449414	-0.00808853	0.0211567	0.00026167	-0.0202652	-0.0143354	0.00108723
sample_4697	-0.000569651	-0.00113448	-0.00987193	0.00855182	0.00055524	-0.0173906	0.0258522	0.031401	0.0174371	0.019963
sample_4698	0.00713648	-0.00669245	-0.0193922	0.00786462	0.00909156	-0.00873775	-0.00778007	-0.0135723	0.0244992	-0.000161265
sample_4699	0.0168077	-0.0122962	0.00874996	-0.0130986	-0.0108003	-0.00144845	-0.015145	-0.00147596	0.0188922	-0.00843029
sample_4700	-0.0124811	-0.0125054	-0.00978951	-0.000316387	-0.0109289	-0.0236142	-9.74442e-05	0.00992015	0.00203123	-0.014928
sample_4701	0.0167067	0.0094457	0.0203129	-0.0190871	0.0095613	0.0201315	-0.00702234	0.0148448	-0.00226929	-0.0052807
sample_4702	0.00511343	0.00432085	-0.00717225	-0.0148399	0.00159277	-0.0152522	-0.00801258	-0.0115191	0.0127036	-0.00150358
sample_4703	-0.0103822	0.013135	-0.00155661	-0.00116819	-0.000554789	-0.0147513	-0.0161062	0.0183883	-0.00750909	0.0211856
sample_4704	-0.0148412	-0.000454914	0.00114646	0.00559848	-0.00217068	0.00494308	-0.00337795	-0.00325179	-0.00243784	0.00607352
sample_4705	-0.00150515	0.00476919	-0.00816102	0.0358447	0.00797674	-0.00722506	0.00897095	0.000576107	-0.0101492	-0.00734417
sample_4706	0.017473	-0.0212984	0.00164028	0.00628053	0.0196436	0.0186029	-0.0122676	-0.01393	-0.0158708	-0.00745475
sample_4707	-0.0277338	0.0135083	0.00286531	0.00217329	-0.0185914	-0.0152663	-0.00960687	-0.00615142	-0.00277983	0.0125434
sample_4708	-0.0287596	-0.00527522	-0.00310028	-0.00137763	0.0262541	0.0126457	0.00358546	0.00487194	-0.00584672	0.0201143
sample_4709	-0.00546633	-0.00494144	0.00486779	0.0217309	0.0201539	-0.0105561	0.0193668	0.00556971	-0.00388681	0.0181774
sample_4710	-0.00847552	-0.0183658	-0.00321836	-0.0213073	0.013673	0.00217826	0.0249026	0.0147406	0.00458915	-0.030837
sample_4711	0.00483467	-0.0300371	0.0036324	-0.00626407	0.0168707	0.00263484	0.010631	-0.0124738	0.0017655	0.00407338
sample_4712	-0.00982758	0.00539058	0.00601819	0.00016037	0.00847092	-0.0156426	0.000148625	0.00353518	0.00276165	-0.0146473
sample_4713	-0.0197641	0.00687221	-0.00781381	-0.0116515	-0.0110257	-0.00385123	-0.0168625	0.000300773	-0.0114082	-0.00515229
sample_4714	-0.000661789	0.00807346	-0.000853132	-0.00105714	-0.00376881	-0.00970933	-0.0188365	-0.00596787	-0.00275077	0.0168094
sample_4715	0.00877545	0.0114845	-0.000295941	-0.000693775	-0.00807693	0.0237326	-0.00430291	-0.0235326	0.00671247	0.000343687
sample_4716	0.0135872	-0.0270238	0.025273	-0.0168076	0.00737744	0.00438446	0.0097493	0.00686028	0.0177961	0.0176907
